ID,length,Wt,DL,Hg,SamInEve,SpC,Event,SpC_Count2,SpC_EVENT
96502,16.45669291,1,0,0.48,10,327,14007,6007,327_14007
96496,13.93700787,1,0,0.192,10,327,14007,6007,327_14007
96520,13.42519685,1,0,0.0607,6,327,14011,6007,327_14011
96516,9.842519685,1,0,0.0306,6,327,14011,6007,327_14011
96517,10.43307087,1,0,0.0353,6,327,14011,6007,327_14011
96519,13.85826772,1,0,0.0419,6,327,14011,6007,327_14011
96518,13.62204724,1,0,0.0393,6,327,14011,6007,327_14011
96531,16.14173228,1,0,0.366,12,327,14014,6007,327_14014
96525,12.63779528,1,0,0.155,12,327,14014,6007,327_14014
96532,16.96850394,1,0,0.511,12,327,14014,6007,327_14014
96527,12.20472441,1,0,0.185,12,327,14014,6007,327_14014
96526,13.97637795,1,0,0.164,12,327,14014,6007,327_14014
96533,19.48818898,1,0,0.754,12,327,14014,6007,327_14014
96530,14.2519685,1,0,0.342,12,327,14014,6007,327_14014
96528,14.80314961,1,0,0.242,12,327,14014,6007,327_14014
96529,14.96062992,1,0,0.264,12,327,14014,6007,327_14014
96524,13.97637795,1,0,0.147,12,327,14014,6007,327_14014
96543,3.503937008,1,0,0.065,5,427,14017,75,427_14017
96544,4.212598425,1,0,0.0721,5,427,14017,75,427_14017
96545,3.582677165,1,0,0.089,5,427,14017,75,427_14017
96546,3.346456693,1,0,0.136,5,427,14017,75,427_14017
96547,3.779527559,1,0,0.211,5,427,14017,75,427_14017
96549,5.708661417,1,0,0.093,4,276,14018,234,276_14018
96548,4.960629921,1,0,0.065,4,276,14018,234,276_14018
96551,15.94488189,1,0,1.05,4,317,14018,2119,317_14018
96550,11.25984252,1,0,0.409,4,317,14018,2119,317_14018
96552,3.858267717,1,0,0.044,5,427,14019,75,427_14019
96553,4.724409449,1,0,0.0565,5,427,14019,75,427_14019
96554,3.818897638,1,0,0.08,5,427,14019,75,427_14019
96555,3.543307087,1,0,0.093,5,427,14019,75,427_14019
96556,4.488188976,1,0,0.192,5,427,14019,75,427_14019
96558,12.32283465,1,0,0.246,2,317,14020,2119,317_14020
96557,10.51181102,1,0,0.218,2,317,14020,2119,317_14020
96560,6.377952756,1,0,0.087,3,445,14021,2205,445_14021
96561,7.874015748,1,0,0.145,3,445,14021,2205,445_14021
96563,13.77952756,1,0,0.348,9,317,14022,2119,317_14022
96562,14.01574803,1,0,0.342,9,317,14022,2119,317_14022
96564,15.19685039,1,0,0.478,9,317,14022,2119,317_14022
96566,3.385826772,1,0,0.034,9,427,14022,75,427_14022
96567,3.42519685,1,0,0.034,9,427,14022,75,427_14022
96568,4.37007874,1,0,0.047,9,427,14022,75,427_14022
96570,3.464566929,1,0,0.075,9,427,14022,75,427_14022
96569,4.330708661,1,0,0.0584,9,427,14022,75,427_14022
96574,14.37007874,1,0,0.621,5,317,14023,2119,317_14023
96572,11.81102362,1,0,0.408,5,317,14023,2119,317_14023
96575,17.36220472,1,0,0.98,5,317,14023,2119,317_14023
96571,10.03937008,1,0,0.289,5,317,14023,2119,317_14023
96573,13.93700787,1,0,0.512,5,317,14023,2119,317_14023
96577,13.85826772,1,0,0.917,3,317,14024,2119,317_14024
96576,12.79527559,1,0,0.318,3,317,14024,2119,317_14024
96580,9.645669291,1,0,0.457,3,445,14025,2205,445_14025
96581,9.803149606,1,0,0.506,3,445,14025,2205,445_14025
96579,10.03937008,1,0,0.385,3,445,14025,2205,445_14025
96586,4.05511811,1,0,0.0828,8,427,14026,75,427_14026
96587,3.700787402,1,0,0.102,8,427,14026,75,427_14026
96588,4.133858268,1,0,0.155,8,427,14026,75,427_14026
96589,4.015748032,1,0,0.191,8,427,14026,75,427_14026
96585,3.267716535,1,0,0.056,8,427,14026,75,427_14026
96582,6.181102362,1,0,0.085,8,445,14026,2205,445_14026
96584,6.496062992,1,0,0.109,8,445,14026,2205,445_14026
96583,6.850393701,1,0,0.1,8,445,14026,2205,445_14026
96592,4.803149606,1,0,0.062,7,276,14027,234,276_14027
96591,5.393700787,1,0,0.06,7,276,14027,234,276_14027
96593,5.511811024,1,0,0.067,7,276,14027,234,276_14027
96590,3.897637795,1,0,0.033,7,276,14027,234,276_14027
96595,10.59055118,1,0,0.156,7,445,14027,2205,445_14027
96596,12.5984252,1,0,0.869,7,445,14027,2205,445_14027
96609,13.97637795,1,0,0.614,17,317,14028,2119,317_14028
96602,13.97637795,1,0,0.436,17,317,14028,2119,317_14028
96606,14.60629921,1,0,0.52,17,317,14028,2119,317_14028
96598,14.56692913,1,0,0.258,17,317,14028,2119,317_14028
96612,13.85826772,1,0,0.884,17,317,14028,2119,317_14028
96607,16.53543307,1,0,0.578,17,317,14028,2119,317_14028
96604,14.05511811,1,0,0.502,17,317,14028,2119,317_14028
96600,13.8976378,1,0,0.344,17,317,14028,2119,317_14028
96611,17.08661417,1,0,0.808,17,317,14028,2119,317_14028
96608,14.96062992,1,0,0.61,17,317,14028,2119,317_14028
96610,16.02362205,1,0,0.679,17,317,14028,2119,317_14028
96605,14.64566929,1,0,0.507,17,317,14028,2119,317_14028
96603,13.26771654,1,0,0.45,17,317,14028,2119,317_14028
96601,15.31496063,1,0,0.345,17,317,14028,2119,317_14028
96599,12.79527559,1,0,0.288,17,317,14028,2119,317_14028
96597,13.7007874,1,0,0.243,17,317,14028,2119,317_14028
96616,11.88976378,1,0,0.222,13,317,14029,2119,317_14029
96615,9.803149606,1,0,0.143,13,317,14029,2119,317_14029
96617,6.811023622,1,0,0.034,13,401,14029,64,401_14029
96618,7.007874016,1,0,0.039,13,401,14029,64,401_14029
96619,7.322834646,1,0,0.051,13,401,14029,64,401_14029
96620,7.283464567,1,0,0.06,13,401,14029,64,401_14029
96621,6.88976378,1,0,0.063,13,401,14029,64,401_14029
96622,7.440944882,1,0,0.069,13,401,14029,64,401_14029
96623,7.086614173,1,0,0.07,13,401,14029,64,401_14029
96624,6.968503937,1,0,0.047,13,445,14029,2205,445_14029
96626,7.283464567,1,0,0.1,13,445,14029,2205,445_14029
96625,7.874015748,1,0,0.082,13,445,14029,2205,445_14029
96633,15.94488189,1,0,1.17,8,317,14030,2119,317_14030
96629,11.61417323,1,0,0.216,8,317,14030,2119,317_14030
96631,19.13385827,1,0,0.68,8,317,14030,2119,317_14030
96632,17.24409449,1,0,0.928,8,317,14030,2119,317_14030
96630,13.66141732,1,0,0.344,8,317,14030,2119,317_14030
96628,10.03937008,1,0,0.1,8,317,14030,2119,317_14030
96635,10.43307087,1,0,0.049,4,401,14031,64,401_14031
96636,7.244094488,1,0,0.076,4,401,14031,64,401_14031
96637,11.37795276,1,0,0.101,4,401,14031,64,401_14031
96638,12.83464567,1,0,0.198,4,401,14031,64,401_14031
96639,4.094488189,1,0,0.0814,5,427,14032,75,427_14032
96640,4.409448819,1,0,0.119,5,427,14032,75,427_14032
96641,3.700787402,1,0,0.125,5,427,14032,75,427_14032
96642,3.622047244,1,0,0.164,5,427,14032,75,427_14032
96643,4.921259843,1,0,0.461,5,427,14032,75,427_14032
96644,10.82677165,1,0,0.138,24,39,14033,212,39_14033
96645,13.18897638,1,0,0.408,24,39,14033,212,39_14033
96646,14.01574803,1,0,0.785,24,39,14033,212,39_14033
96650,7.283464567,1,0,0.147,24,276,14033,234,276_14033
96651,4.763779528,1,0,0.245,24,276,14033,234,276_14033
96649,6.417322835,1,0,0.14,24,276,14033,234,276_14033
96648,5,1,0,0.137,24,276,14033,234,276_14033
96647,6.062992126,1,0,0.053,24,276,14033,234,276_14033
96652,6.377952756,1,0,0.283,24,276,14033,234,276_14033
96665,16.61417323,1,0,1.23,24,317,14033,2119,317_14033
96659,11.37795276,1,0,0.442,24,317,14033,2119,317_14033
96658,13.8976378,1,0,0.424,24,317,14033,2119,317_14033
96661,12.87401575,1,0,0.631,24,317,14033,2119,317_14033
96656,11.2992126,1,0,0.323,24,317,14033,2119,317_14033
96653,10.43307087,1,0,0.216,24,317,14033,2119,317_14033
96663,12.99212598,1,0,0.73,24,317,14033,2119,317_14033
96660,11.22047244,1,0,0.446,24,317,14033,2119,317_14033
96657,11.10236221,1,0,0.393,24,317,14033,2119,317_14033
96655,10.03937008,1,0,0.265,24,317,14033,2119,317_14033
96654,11.02362205,1,0,0.224,24,317,14033,2119,317_14033
96662,13.50393701,1,0,0.682,24,317,14033,2119,317_14033
96664,14.72440945,1,0,0.743,24,317,14033,2119,317_14033
96669,16.92913386,1,0,0.881,4,317,14034,2119,317_14034
96670,18.42519685,1,0,1.08,4,317,14034,2119,317_14034
96668,12.95275591,1,0,0.471,4,317,14034,2119,317_14034
96674,14.40944882,1,0,0.638,6,317,14035,2119,317_14035
96676,16.41732284,1,0,1.3,6,317,14035,2119,317_14035
96672,14.52755906,1,0,0.288,6,317,14035,2119,317_14035
96675,16.69291339,1,0,0.864,6,317,14035,2119,317_14035
96673,13.74015748,1,0,0.534,6,317,14035,2119,317_14035
96680,13.81889764,1,0,0.342,4,317,14036,2119,317_14036
96678,10,1,0,0.11,4,317,14036,2119,317_14036
96681,17.32283465,1,0,0.694,4,317,14036,2119,317_14036
96679,11.33858268,1,0,0.131,4,317,14036,2119,317_14036
96682,3.582677165,1,0,0.036,5,427,14037,75,427_14037
96683,3.622047244,1,0,0.047,5,427,14037,75,427_14037
96684,3.464566929,1,0,0.074,5,427,14037,75,427_14037
96685,4.37007874,1,0,0.0835,5,427,14037,75,427_14037
96686,5.393700787,1,0,0.543,5,427,14037,75,427_14037
96687,4.763779528,1,0,0.057,5,276,14038,234,276_14038
96688,5.511811024,1,0,0.069,5,276,14038,234,276_14038
96690,10.31496063,1,0,0.286,5,317,14038,2119,317_14038
96691,16.14173228,1,0,0.62,5,317,14038,2119,317_14038
96689,10.31496063,1,0,0.207,5,317,14038,2119,317_14038
96693,13.8976378,1,0,0.296,4,317,14039,2119,317_14039
96695,13.38582677,1,0,0.688,4,317,14039,2119,317_14039
96694,10.7480315,1,0,0.455,4,317,14039,2119,317_14039
96692,13.81889764,1,0,0.29,4,317,14039,2119,317_14039
96696,10.23622047,1,0,0.045,6,401,14040,64,401_14040
96697,8.070866142,1,0,0.048,6,401,14040,64,401_14040
96698,8.464566929,1,0,0.116,6,401,14040,64,401_14040
96699,9.05511811,1,0,0.143,6,445,14040,2205,445_14040
96701,13.07086614,1,0,0.374,6,445,14040,2205,445_14040
96700,13.11023622,1,0,0.372,6,445,14040,2205,445_14040
96704,11.65354331,1,0,0.302,7,317,14041,2119,317_14041
96706,13.62204724,1,0,0.528,7,317,14041,2119,317_14041
96705,12.63779528,1,0,0.312,7,317,14041,2119,317_14041
96703,9.881889764,1,0,0.136,7,317,14041,2119,317_14041
96707,8.937007874,1,0,0.042,7,401,14041,64,401_14041
96708,12.20472441,1,0,0.0904,7,401,14041,64,401_14041
96710,3.543307087,1,0,0.046,6,427,14042,75,427_14042
96711,3.779527559,1,0,0.063,6,427,14042,75,427_14042
96712,3.503937008,1,0,0.069,6,427,14042,75,427_14042
96714,5.31496063,1,0,0.1,6,427,14042,75,427_14042
96713,3.543307087,1,0,0.098,6,427,14042,75,427_14042
96716,3.267716535,1,0,0.042,5,427,14044,75,427_14044
96717,3.503937008,1,0,0.042,5,427,14044,75,427_14044
96718,3.779527559,1,0,0.063,5,427,14044,75,427_14044
96719,3.858267717,1,0,0.093,5,427,14044,75,427_14044
96720,4.37007874,1,0,0.103,5,427,14044,75,427_14044
96724,14.56692913,1,0,0.334,19,317,14045,2119,317_14045
96728,16.14173228,1,0,0.776,19,317,14045,2119,317_14045
96726,14.96062992,1,0,0.512,19,317,14045,2119,317_14045
96722,12.79527559,1,0,0.302,19,317,14045,2119,317_14045
96729,15.5511811,1,0,0.794,19,317,14045,2119,317_14045
96727,14.48818898,1,0,0.552,19,317,14045,2119,317_14045
96725,14.29133858,1,0,0.508,19,317,14045,2119,317_14045
96723,13.85826772,1,0,0.316,19,317,14045,2119,317_14045
96721,14.33070866,1,0,0.278,19,317,14045,2119,317_14045
96730,7.519685039,1,0,0.032,19,401,14045,64,401_14045
96731,10.7480315,1,0,0.039,19,401,14045,64,401_14045
96732,12.28346457,1,0,0.0732,19,401,14045,64,401_14045
96735,8.149606299,1,0,0.109,19,445,14045,2205,445_14045
96737,7.559055118,1,0,0.138,19,445,14045,2205,445_14045
96733,6.496062992,1,0,0.07,19,445,14045,2205,445_14045
96739,9.488188976,1,0,0.167,19,445,14045,2205,445_14045
96736,7.677165354,1,0,0.124,19,445,14045,2205,445_14045
96734,6.653543307,1,0,0.09,19,445,14045,2205,445_14045
96738,8.188976378,1,0,0.155,19,445,14045,2205,445_14045
96743,5.511811024,1,0,0.081,9,276,14046,234,276_14046
96742,5.905511811,1,0,0.066,9,276,14046,234,276_14046
96744,5.984251969,1,0,0.086,9,276,14046,234,276_14046
96740,5.511811024,1,0,0.042,9,276,14046,234,276_14046
96741,3.976377953,1,0,0.064,9,276,14046,234,276_14046
96748,12.5984252,1,0,0.248,9,317,14046,2119,317_14046
96746,9.803149606,1,0,0.148,9,317,14046,2119,317_14046
96747,12.00787402,1,0,0.214,9,317,14046,2119,317_14046
96745,11.41732284,1,0,0.146,9,317,14046,2119,317_14046
96749,7.322834646,1,0,0.049,15,39,14047,212,39_14047
96750,9.527559055,1,0,0.069,15,39,14047,212,39_14047
96751,9.212598425,1,0,0.094,15,39,14047,212,39_14047
96753,9.330708661,1,0,0.095,15,411,14047,92,411_14047
96756,8.346456693,1,0,0.124,15,411,14047,92,411_14047
96755,8.110236221,1,0,0.123,15,411,14047,92,411_14047
96754,7.677165354,1,0,0.104,15,411,14047,92,411_14047
96759,7.204724409,1,0,0.12,15,445,14047,2205,445_14047
96763,10.11811024,1,0,0.307,15,445,14047,2205,445_14047
96761,6.57480315,1,0,0.136,15,445,14047,2205,445_14047
96757,6.062992126,1,0,0.088,15,445,14047,2205,445_14047
96762,8.110236221,1,0,0.138,15,445,14047,2205,445_14047
96760,8.700787402,1,0,0.122,15,445,14047,2205,445_14047
96758,6.141732284,1,0,0.101,15,445,14047,2205,445_14047
96765,3.503937008,1,0,0.035,5,427,14049,75,427_14049
96767,4.488188976,1,0,0.0625,5,427,14049,75,427_14049
96768,3.346456693,1,0,0.074,5,427,14049,75,427_14049
96769,4.015748032,1,0,0.177,5,427,14049,75,427_14049
96766,3.661417323,1,0,0.04,5,427,14049,75,427_14049
96770,10.23622047,1,0,0.032,21,39,14050,212,39_14050
96771,10.03937008,1,0,0.05,21,39,14050,212,39_14050
96773,9.960629921,1,0,0.0675,21,39,14050,212,39_14050
96774,10.31496063,1,0,0.0758,21,39,14050,212,39_14050
96775,11.33858268,1,0,0.091,21,39,14050,212,39_14050
96776,10.78740158,1,0,0.121,21,39,14050,212,39_14050
96772,10.07874016,1,0,0.063,21,39,14050,212,39_14050
96777,5.590551181,1,0,0.058,21,276,14050,234,276_14050
96780,5.196850394,1,0,0.073,21,276,14050,234,276_14050
96782,5.708661417,1,0,0.129,21,276,14050,234,276_14050
96784,5.590551181,1,0,0.162,21,276,14050,234,276_14050
96781,6.535433071,1,0,0.106,21,276,14050,234,276_14050
96779,5.354330709,1,0,0.071,21,276,14050,234,276_14050
96778,6.377952756,1,0,0.07,21,276,14050,234,276_14050
96783,5.511811024,1,0,0.139,21,276,14050,234,276_14050
96785,10.70866142,1,0,0.121,21,317,14050,2119,317_14050
96788,11.2992126,1,0,0.29,21,317,14050,2119,317_14050
96790,18.26771654,1,0,1.84,21,317,14050,2119,317_14050
96789,17.79527559,1,0,0.748,21,317,14050,2119,317_14050
96787,10.82677165,1,0,0.252,21,317,14050,2119,317_14050
96786,10,1,0,0.155,21,317,14050,2119,317_14050
96791,7.519685039,1,0,0.096,5,411,14051,92,411_14051
96792,8.464566929,1,0,0.098,5,411,14051,92,411_14051
96795,7.440944882,1,0,0.125,5,411,14051,92,411_14051
96793,8.42519685,1,0,0.099,5,411,14051,92,411_14051
96794,7.755905512,1,0,0.119,5,411,14051,92,411_14051
96798,8.110236221,1,0,0.106,6,411,14052,92,411_14052
96796,8.976377953,1,0,0.087,6,411,14052,92,411_14052
96797,8.858267717,1,0,0.092,6,411,14052,92,411_14052
96799,8.858267717,1,0,0.106,6,411,14052,92,411_14052
96800,9.448818898,1,0,0.11,6,411,14052,92,411_14052
96801,8.74015748,1,0,0.248,6,411,14052,92,411_14052
96806,8.543307087,1,0,0.162,8,411,14053,92,411_14053
96807,8.149606299,1,0,0.164,8,411,14053,92,411_14053
96804,8.149606299,1,0,0.107,8,411,14053,92,411_14053
96802,7.834645669,1,0,0.085,8,411,14053,92,411_14053
96803,7.716535433,1,0,0.1,8,411,14053,92,411_14053
96805,8.267716535,1,0,0.114,8,411,14053,92,411_14053
96808,8.031496063,1,0,0.167,8,411,14053,92,411_14053
96809,7.637795276,1,0,0.175,8,411,14053,92,411_14053
96815,7.913385827,1,0,0.125,5,411,14055,92,411_14055
96811,7.952755906,1,0,0.074,5,411,14055,92,411_14055
96813,7.559055118,1,0,0.104,5,411,14055,92,411_14055
96812,8.110236221,1,0,0.091,5,411,14055,92,411_14055
96814,8.031496063,1,0,0.117,5,411,14055,92,411_14055
96818,17.16535433,4,0,0.108,3,328,14056,10267,328_14056
96816,14.48818898,4,0,0.0654,3,328,14056,10267,328_14056
96817,15.5511811,4,0,0.0864,3,328,14056,10267,328_14056
96820,14.2519685,5,0,0.0594,2,408,14057,322,408_14057
96819,14.13385827,5,0,0.0427,2,408,14057,322,408_14057
96829,15.43307087,1,0,0.167,10,327,14058,6007,327_14058
96821,12.28346457,1,0,0.022,10,327,14058,6007,327_14058
96825,15.43307087,1,0,0.069,10,327,14058,6007,327_14058
96827,16.2992126,1,0,0.0915,10,327,14058,6007,327_14058
96823,16.8503937,1,0,0.0618,10,327,14058,6007,327_14058
96830,17.36220472,1,0,0.181,10,327,14058,6007,327_14058
96828,15.03937008,1,0,0.116,10,327,14058,6007,327_14058
96826,16.73228347,1,0,0.084,10,327,14058,6007,327_14058
96824,17.08661417,1,0,0.0665,10,327,14058,6007,327_14058
96822,12.99212598,1,0,0.027,10,327,14058,6007,327_14058
96837,14.37007874,1,0,0.322,10,327,14059,6007,327_14059
96839,14.56692913,1,0,0.39,10,327,14059,6007,327_14059
96835,12.99212598,1,0,0.287,10,327,14059,6007,327_14059
96831,14.56692913,1,0,0.202,10,327,14059,6007,327_14059
96840,15.15748032,1,0,0.46,10,327,14059,6007,327_14059
96838,14.17322835,1,0,0.374,10,327,14059,6007,327_14059
96836,14.76377953,1,0,0.292,10,327,14059,6007,327_14059
96834,12.99212598,1,0,0.275,10,327,14059,6007,327_14059
96832,12.5984252,1,0,0.234,10,327,14059,6007,327_14059
96833,12.99212598,1,0,0.272,10,327,14059,6007,327_14059
96845,9.409448819,7,0,0.121,5,411,14061,92,411_14061
96844,8.976377953,8,0,0.0987,5,411,14061,92,411_14061
96850,12.4015748,1,0,0.199,8,327,14063,6007,327_14063
96854,19.40944882,1,0,0.332,8,327,14063,6007,327_14063
96852,12.48031496,1,0,0.21,8,327,14063,6007,327_14063
96848,12.67716535,1,0,0.167,8,327,14063,6007,327_14063
96855,18.03149606,1,0,0.645,8,327,14063,6007,327_14063
96853,12.99212598,1,0,0.248,8,327,14063,6007,327_14063
96851,13.54330709,1,0,0.2,8,327,14063,6007,327_14063
96849,12.36220472,1,0,0.174,8,327,14063,6007,327_14063
96864,19.68503937,1,0,0.0899,12,327,14065,6007,327_14065
96868,22.44094488,1,0,0.181,12,327,14065,6007,327_14065
96860,13.97637795,1,0,0.0333,12,327,14065,6007,327_14065
96866,18.30708661,1,0,0.105,12,327,14065,6007,327_14065
96862,15.5511811,1,0,0.0611,12,327,14065,6007,327_14065
96867,19.88188976,1,0,0.142,12,327,14065,6007,327_14065
96865,19.48818898,1,0,0.0915,12,327,14065,6007,327_14065
96863,17.32283465,1,0,0.0786,12,327,14065,6007,327_14065
96861,16.53543307,1,0,0.0497,12,327,14065,6007,327_14065
96859,12.67716535,1,0,0.026,12,327,14065,6007,327_14065
96879,9.881889764,1,0,0.0833,10,327,14067,6007,327_14067
96875,9.291338583,1,0,0.0677,10,327,14067,6007,327_14067
96881,15.19685039,1,0,0.318,10,327,14067,6007,327_14067
96877,9.842519685,1,0,0.0682,10,327,14067,6007,327_14067
96873,9.291338583,1,0,0.0641,10,327,14067,6007,327_14067
96880,17.20472441,1,0,0.317,10,327,14067,6007,327_14067
96878,9.291338583,1,0,0.0691,10,327,14067,6007,327_14067
96876,9.68503937,1,0,0.0681,10,327,14067,6007,327_14067
96874,9.488188976,1,0,0.0665,10,327,14067,6007,327_14067
96872,9.37007874,1,0,0.0622,10,327,14067,6007,327_14067
96886,8.897637795,1,0,0.0736,10,327,14069,6007,327_14069
96890,8.858267717,1,0,0.0856,10,327,14069,6007,327_14069
96892,8.779527559,1,0,0.093,10,327,14069,6007,327_14069
96888,8.070866142,1,0,0.0784,10,327,14069,6007,327_14069
96884,8.661417323,1,0,0.0465,10,327,14069,6007,327_14069
96893,10.03937008,1,0,0.112,10,327,14069,6007,327_14069
96891,8.976377953,1,0,0.0868,10,327,14069,6007,327_14069
96889,8.582677165,1,0,0.0813,10,327,14069,6007,327_14069
96887,8.464566929,1,0,0.076,10,327,14069,6007,327_14069
96885,7.519685039,1,0,0.0651,10,327,14069,6007,327_14069
96897,11.33858268,1,0,0.125,10,316,14070,541,316_14070
96900,11.65354331,1,0,0.133,10,316,14070,541,316_14070
96901,14.17322835,1,0,0.133,10,316,14070,541,316_14070
96903,17.04724409,1,0,0.312,10,316,14070,541,316_14070
96899,12.12598425,1,0,0.132,10,316,14070,541,316_14070
96895,10.62992126,1,0,0.107,10,316,14070,541,316_14070
96902,16.57480315,1,0,0.217,10,316,14070,541,316_14070
96898,12.4015748,1,0,0.127,10,316,14070,541,316_14070
96896,10.23622047,1,0,0.121,10,316,14070,541,316_14070
96894,11.41732284,1,0,0.104,10,316,14070,541,316_14070
96913,7.755905512,1,0,0.0797,8,327,14074,6007,327_14074
96917,8.897637795,1,0,0.107,8,327,14074,6007,327_14074
96915,6.968503937,1,0,0.0855,8,327,14074,6007,327_14074
96912,7.362204724,1,0,0.0688,8,327,14074,6007,327_14074
96918,16.61417323,1,0,0.223,8,327,14074,6007,327_14074
96916,7.322834646,1,0,0.0874,8,327,14074,6007,327_14074
96914,7.519685039,1,0,0.0843,8,327,14074,6007,327_14074
96911,7.559055118,1,0,0.0631,8,327,14074,6007,327_14074
96923,11.41732284,1,0,0.122,10,327,14075,6007,327_14075
96927,12.20472441,1,0,0.134,10,327,14075,6007,327_14075
96919,11.22047244,1,0,0.0783,10,327,14075,6007,327_14075
96925,11.61417323,1,0,0.134,10,327,14075,6007,327_14075
96921,11.22047244,1,0,0.117,10,327,14075,6007,327_14075
96928,15.7480315,1,0,0.25,10,327,14075,6007,327_14075
96926,11.81102362,1,0,0.134,10,327,14075,6007,327_14075
96924,11.41732284,1,0,0.126,10,327,14075,6007,327_14075
96922,13.18897638,1,0,0.12,10,327,14075,6007,327_14075
96920,10.82677165,1,0,0.11,10,327,14075,6007,327_14075
96934,18.81889764,5,0,0.195,4,113,14078,280,113_14078
96935,18.62204724,5,0,0.215,4,113,14078,280,113_14078
96937,11.96850394,5,0,0.161,4,509,14078,487,509_14078
96936,11.65354331,4,0,0.111,4,509,14078,487,509_14078
96948,15,1,0,0.297,10,327,14081,6007,327_14081
96944,12.99212598,1,0,0.158,10,327,14081,6007,327_14081
96950,18.34645669,1,0,0.374,10,327,14081,6007,327_14081
96946,16.14173228,1,0,0.214,10,327,14081,6007,327_14081
96942,12.91338583,1,0,0.0903,10,327,14081,6007,327_14081
96951,17.55905512,1,0,1.28,10,327,14081,6007,327_14081
96949,14.88188976,1,0,0.325,10,327,14081,6007,327_14081
96947,15.11811024,1,0,0.296,10,327,14081,6007,327_14081
96945,15.35433071,1,0,0.183,10,327,14081,6007,327_14081
96943,10.03937008,1,0,0.0912,10,327,14081,6007,327_14081
96968,11.69291339,1,0,0.0497,10,327,14086,6007,327_14086
96976,16.92913386,1,0,0.248,10,327,14086,6007,327_14086
96972,10.23622047,1,0,0.124,10,327,14086,6007,327_14086
96974,16.53543307,1,0,0.156,10,327,14086,6007,327_14086
96970,11.69291339,1,0,0.11,10,327,14086,6007,327_14086
96969,12.08661417,1,0,0.109,10,327,14086,6007,327_14086
96977,16.96850394,1,0,0.332,10,327,14086,6007,327_14086
96975,16.92913386,1,0,0.241,10,327,14086,6007,327_14086
