ID,Hg,DL
23622,0.12995,0
23618,0.082485,0
23619,0.123542,0
23620,0.127776,0
23634,0.12508,0
23637,0.172032,0
23632,0.120001,0
23638,0.27346,0
23636,0.1526,0
23628,0.08194,0
23629,0.087084,0
23635,0.140513,0
23633,0.124009,0
23631,0.117665,0
23630,0.11707,0
23644,0.062328,0
23646,0.1116,0
23642,0.055176,0
23649,0.142672,0
23648,0.12154,0
23640,0.045933,0
23647,0.112948,0
23645,0.088476,0
23643,0.0558,0
23641,0.047595,0
23639,0.03237,0
23651,0.20449,0
23652,0.21879,0
23650,0.140833,0
23653,0.09407,0
23655,0.118002,0
23658,0.130416,0
23656,0.11972,0
23660,0.164495,0
23661,0.22491,0
23657,0.122529,0
23654,0.096276,0
23659,0.15132,0
23670,0.38794,0
23673,0.4536,0
23666,0.30444,0
23671,0.40662,0
23668,0.3552,0
23662,0.139932,0
23669,0.37101,0
23672,0.44034,0
23674,0.47763,0
23667,0.33948,0
23665,0.252,0
23663,0.190149,0
23664,0.226314,0
23675,0.98328,0
23676,1.0127,0
23677,0.70414,0
23678,0.7898,0
23681,0.26216,0
23679,0.164703,0
23683,0.29591,0
23682,0.28944,0
23680,0.2568,0
23684,0.68448,0
23687,0.065052,0
23686,0.061924,0
23685,0.036784,0
23688,0.1962,0
23692,0.26795,0
23690,0.2398,0
23694,0.28251,0
23691,0.25134,0
23689,0.204064,0
23693,0.2684,0
23695,0.13734,0
23696,0.0678,0
23698,0.098857,0
23697,0.082604,0
23713,0.70818,0
23699,0.118296,0
23705,0.176396,0
23710,0.2706,0
23714,0.76818,0
23711,0.31443,0
23709,0.26904,0
23716,0.79488,0
23702,0.15457,0
23715,0.7791,0
23708,0.26448,0
23707,0.200925,0
23712,0.31557,0
23706,0.195348,0
23703,0.16548,0
23701,0.153265,0
23704,0.172104,0
23700,0.129867,0
23722,0.46161,0
23723,0.99288,0
23717,0.25986,0
23725,1.0062,0
23719,0.28067,0
23720,0.37062,0
23721,0.44304,0
23724,1.00456,0
23718,0.26983,0
23726,1.03663,0
23727,1.22508,0
23728,0.03384,0
23729,0.105672,0
23730,0.138483,0
23731,0.157318,0
23732,0.24926,0
23735,0.065455,0
23740,0.086424,0
23733,0.049104,0
23734,0.056545,0
23736,0.065926,0
23737,0.069828,0
23738,0.07098,0
23739,0.075718,0
23741,0.111583,0
23747,0.115884,0
23743,0.088686,0
23742,0.068234,0
23744,0.089607,0
23745,0.098208,0
23746,0.105105,0
23748,0.13944,0
23750,0.155736,0
23749,0.155358,0
23751,0.066885,0
23752,0.1494,0
23753,0.21507,0
23754,0.2376,0
23756,0.24973,0
23763,0.39546,0
23772,0.8964,0
23765,0.55454,0
23769,0.67952,0
23766,0.56563,0
23758,0.29952,0
23767,0.60264,0
23761,0.35787,0
23768,0.62604,0
23770,0.73509,0
23771,0.8255,0
23764,0.40796,0
23762,0.37164,0
23760,0.35708,0
23759,0.33726,0
23757,0.2867,0
23755,0.223425,0
23781,0.26106,0
23782,0.40304,0
23773,0.132655,0
23777,0.165834,0
23779,0.175436,0
23783,0.41087,0
23780,0.177429,0
23778,0.168965,0
23776,0.1611,0
23774,0.146484,0
23775,0.158844,0
23784,0.24824,0
23786,0.47784,0
23785,0.3224,0
23787,0.154569,0
23792,0.44075,0
23793,0.44935,0
23789,0.28274,0
23791,0.37449,0
23788,0.18957,0
23790,0.32926,0
23794,0.30602,0
23803,0.42987,0
23796,0.17664,0
23797,0.2651,0
23802,0.42336,0
23799,0.34706,0
23800,0.38346,0
23801,0.40014,0
23798,0.27904,0
23804,0.4531,0
23806,0.53044,0
23805,0.50624,0
23807,0.69841,0
23795,0.159285,0
23808,0.205865,0
23809,0.406,0
23810,0.201096,0
23811,0.29455,0
23812,0.022256,0
23813,0.039405,0
23815,0.083759,0
23814,0.08229,0
23816,0.090736,0
23818,0.072921,0
23819,0.080444,0
23817,0.067716,0
23820,0.230384,0
23823,0.49486,0
23824,0.5016,0
23826,0.36808,0
23827,0.38092,0
23825,0.34188,0
23828,0.152646,0
23829,0.27264,0
23830,0.114774,0
23832,0.19998,0
23831,0.187369,0
23833,0.056462,0
23834,0.233662,0
23835,0.25893,0
23836,0.30316,0
23837,0.32224,0
23838,0.32319,0
23839,0.351,0
23840,0.38178,0
23841,0.38964,0
23842,0.220896,0
23843,0.113712,0
23844,0.14104,0
23845,0.143524,0
23846,0.14663,0
23847,0.31861,0
23849,0.19116,0
23848,0.141603,0
23850,0.12987,0
23851,0.067896,0
23852,0.097983,0
23857,0.38728,0
23853,0.198516,0
23859,0.44084,0
23855,0.3708,0
23860,0.4773,0
23858,0.39775,0
23856,0.38475,0
23854,0.34506,0
23861,0.06162,0
23862,0.16303,0
23863,0.063438,0
23864,0.151409,0
23865,0.07476,0
23866,0.116683,0
23867,0.4642,0
23880,0.78273,0
23878,0.71642,0
23871,0.5494,0
23881,0.83808,0
23876,0.66215,0
23873,0.56977,0
23869,0.5256,0
23882,0.95748,0
23879,0.76845,0
23877,0.69875,0
23875,0.62048,0
23874,0.5833,0
23872,0.5586,0
23870,0.5267,0
23868,0.50844,0
23884,0.062568,0
23883,0.050184,0
23885,0.081528,0
23886,0.095238,0
23887,0.167184,0
23889,0.14784,0
23888,0.086028,0
23890,0.03515,0
23891,0.036828,0
23892,0.0462,0
23893,0.046782,0
23894,0.050784,0
23895,0.05616,0
23896,0.05908,0
23897,0.06356,0
23898,0.156857,0
23900,0.165866,0
23899,0.16488,0
23902,0.165029,0
23903,0.217239,0
23901,0.163476,0
23909,0.187766,0
23906,0.1144,0
23907,0.142136,0
23908,0.165345,0
23905,0.107892,0
23913,0.196419,0
23912,0.16133,0
23911,0.10225,0
23910,0.099792,0
23914,0.203112,0
23915,0.087897,0
23916,0.0966,0
23917,0.09954,0
23918,0.11094,0
23919,0.113792,0
23920,0.025802,0
23921,0.11041,0
23922,0.15714,0
23923,0.16019,0
23924,0.118552,0
23928,0.1845,0
23926,0.10511,0
23927,0.118611,0
23925,0.09775,0
23929,0.032318,0
23933,0.198982,0
23931,0.102592,0
23932,0.192918,0
23930,0.066554,0
23936,0.0539,0
23938,0.090827,0
23934,0.047824,0
23937,0.056105,0
23935,0.0504,0
23949,0.030744,0
23941,0.0214,0
23945,0.023588,0
23948,0.02695,0
23943,0.022464,0
23939,0.01887,0
23947,0.025724,0
23946,0.02418,0
23944,0.022542,0
23942,0.02183,0
23940,0.021344,0
23950,0.037496,0
23953,0.039765,0
23955,0.09963,0
23951,0.02977,0
23956,0.185094,0
23954,0.041216,0
23952,0.03243,0
23957,0.019982,0
23958,0.021333,0
23959,0.025257,0
23960,0.031752,0
23961,0.038608,0
23963,0.021082,0
23967,0.070737,0
23965,0.055216,0
23968,0.084591,0
23966,0.058804,0
23964,0.035424,0
23962,0.020352,0
23969,0.030132,0
23971,0.034545,0
23970,0.032956,0
23972,0.034968,0
23973,0.03569,0
23974,0.167754,0
23976,0.22984,0
23975,0.211304,0
23978,0.127865,0
23980,0.137088,0
23981,0.150602,0
23979,0.132167,0
23977,0.121726,0
23982,0.228206,0
23984,0.26656,0
23983,0.25312,0
23985,0.28536,0
23988,0.1155,0
23990,0.134376,0
23986,0.090792,0
23989,0.11924,0
23987,0.101676,0
23992,0.58058,0
23991,0.140679,0
23993,0.5895,0
23994,0.206615,0
23998,0.33017,0
24001,0.37444,0
24003,0.5061,0
24000,0.34251,0
23996,0.32452,0
24005,0.576,0
24002,0.47236,0
24004,0.54,0
23999,0.33462,0
23997,0.32804,0
23995,0.26862,0
24007,0.183488,0
24006,0.167,0
24011,0.828,0
24016,1.06425,0
24009,0.7697,0
24018,2.37312,0
24014,0.95877,0
24010,0.80047,0
24017,1.18272,0
24015,0.9881,0
24013,0.9513,0
24008,0.74124,0
24012,0.918,0
24020,0.194509,0
24019,0.061146,0
24021,0.50948,0
24022,0.624,0
24024,1.07308,0
24023,0.75296,0
24026,0.34176,0
24025,0.22672,0
24027,0.57652,0
24036,1.243,0
24030,0.7733,0
24032,1.0277,0
24034,1.11471,0
24037,1.53339,0
24035,1.16095,0
24033,1.09719,0
24031,1.00128,0
24029,0.6816,0
24028,0.62713,0
24038,0.2208,0
24039,0.60696,0
24040,0.65975,0
24041,0.75465,0
24042,0.79935,0
24043,0.87808,0
24044,1.24355,0
24045,0.80602,0
24046,0.378,0
24048,0.43078,0
24047,0.40356,0
2704,0.19,0
2705,0.11,0
2706,0.13,0
2707,0.2,0
2708,0.18,0
2709,0.18,0
2710,0.22,0
2711,0.13,0
2712,0.13,0
2713,0.1,0
2714,0.16,0
2716,0.18,0
2715,0.12,0
2717,0.02,0
2718,0.03,0
2719,0.24,0
2720,0.32,0
2722,0.19,0
2721,0.09,0
2723,0.14,0
2724,0.13,0
2725,0.13,0
2726,0.07,0
2727,0.02,0
2728,0.03,0
2729,0.07,0
2730,0.05566,0
2731,0.06006,0
2732,0.185469,0
2733,0.2,0
2734,0.2,0
2735,0.14,0
2736,0.23,0
2737,0.16,0
2738,0.09,0
2739,0.11,0
2740,0.02,0
2741,0.07,0
2742,0.09,0
2743,0.12,0
2745,0.04,0
2744,0.01,0
2746,0.03,0
2747,0.04,0
2748,0.05,0
2749,0.04,0
2750,0.08,0
2751,0.07,0
2752,0.16,0
2754,0.02,0
2753,0.02,0
2756,0.03,0
2755,0.01,0
2757,0.02596,0
2758,0.02629,0
2759,0.09945,0
2760,0.12,0
2761,0.14,0
2762,0.22,0
2763,0.27,0
2764,0.12,0
2765,0.19,0
2766,0.2,0
2768,0.09,0
2767,0.06,0
2769,0.24,0
2770,0.28,0
2772,0.2,0
2771,0.18,0
2774,0.06,0
2773,0.03,0
2775,0.09,0
2776,0.33,0
2777,0.12,0
2779,0.23,0
2778,0.07,0
2780,0.1,0
2606,0.05451,0
2781,0.03388,0
2607,0.1265,0
26530,0.067109,0
26531,0.071622,0
26532,0.091984,0
26533,0.01901,0
26534,0.023476,0
26536,0.031904,0
26537,0.035347,0
26539,0.03794,0
26538,0.030257,0
26540,0.010291,0
26541,0.01759,0
26542,0.019564,0
26543,0.039144,0
26544,0.010481,0
26545,0.016934,0
26546,0.00702,0
26547,0.012348,0
26548,0.031615,0
26549,0.0723,0
26550,0.102081,0
26553,0.063,0
26552,0.038,0
26554,0.013,0
26556,0.022,0
26555,0.022,0
26557,0.012,0
26559,0.017,0
26562,0.024,0
26560,0.018,0
26561,0.018,0
26558,0.014,0
26563,0.022,0
26567,0.052,0
26565,0.02,0
26564,0.012,0
26566,0.045,0
26568,0.049,0
26570,0.063,0
26569,0.054,0
26572,0.032,0
26571,0.023,0
26573,0.04,0
26574,0.06,0
26575,0.068,0
26576,0.083,0
26578,0.04,0
26579,0.055,0
26580,0.058,0
26586,0.017719,0
26587,0.020556,0
26590,0.077436,0
26591,0.128305,0
26589,0.052884,0
26588,0.0252,0
26592,0.141168,0
26593,0.330493,0
26594,0.3399,0
26596,0.058,0
26597,0.058,0
26595,0.04,0
26598,0.215,0
26599,0.021,0
26601,0.051,0
26600,0.026,0
26603,0.202356,0
26604,0.234788,0
26605,0.412829,0
26606,0.044824,0
26607,0.092185,0
26608,0.134497,0
26609,0.211689,0
26611,0.411291,0
26610,0.2771,0
26613,0.013,0
26615,0.019,0
26614,0.014,0
26617,0.099,0
26618,0.149,0
26616,0.059,0
26622,0.075075,0
26619,0.038688,0
26620,0.0673,0
26621,0.0711,0
26623,0.081493,0
26624,0.107589,0
26625,0.092172,0
26626,0.298335,0
26627,0.364168,0
26629,0.078,0
26630,0.086,0
26636,0.14,0
26635,0.094,0
26637,0.111,0
26638,0.134,0
26639,0.199,0
26641,0.086,0
26642,0.107,0
26640,0.032,0
26643,0.02,0
26645,0.029,0
26644,0.022,0
26647,0.022,0
26646,0.017,0
26650,0.16,0
26648,0.022,0
26649,0.029,0
26652,0.047175,0
26653,0.054985,0
26654,0.060883,0
26655,0.0114,0
26657,0.021487,0
26658,0.033489,0
26659,0.045043,0
26660,0.049963,0
26656,0.0214,0
26662,0.069,0
26663,0.075,0
26664,0.035,0
26666,0.049,0
26665,0.038,0
26668,0.033,0
26669,0.05,0
26667,0.026,0
26670,0.01,0
26672,0.015,0
26671,0.014,0
26673,0.032,0
26674,0.059,0
26680,0.056,0
26676,0.034,0
26678,0.045,0
26677,0.045,0
26679,0.047,0
26675,0.028,0
26681,0.064,0
26685,0.08,0
26682,0.057,0
26683,0.066,0
26684,0.069,0
26688,0.1,0
26689,0.123,0
26687,0.076,0
26691,0.099,0
26690,0.097,0
26695,0.036,0
26694,0.027,0
26697,0.065,0
26696,0.03,0
26700,0.095,0
26698,0.049,0
26699,0.057,0
26701,0.011,0
26702,0.02,0
26703,0.021,0
26704,0.038,0
26705,0.063,0
26706,0.445374,0
26707,0.090054,0
26708,0.126429,0
26709,0.127392,0
26710,0.195957,0
26712,0.944609,0
26711,0.548887,0
26714,0.028,0
26715,0.034,0
26716,0.034,0
26717,0.033712,0
26718,0.061558,0
26720,0.049374,0
26719,0.018965,0
26721,0.076005,0
26722,0.083,0
26723,0.173784,0
26724,0.2186,0
26725,0.030293,0
26727,0.075386,0
26728,0.092792,0
26729,0.094004,0
26730,0.1025,0
26726,0.037483,0
26731,0.015759,0
26733,0.028722,0
26732,0.019708,0
26734,0.074731,0
26735,0.051227,0
26736,0.077192,0
26737,0.025,0
26739,0.071,0
26738,0.037,0
26740,0.035,0
26741,0.035,0
26744,0.231,0
26745,0.244,0
26746,0.045,0
26747,0.051,0
26748,0.201,0
26749,0.24,0
26750,0.242,0
26751,0.04,0
26753,0.042,0
26754,0.062,0
26752,0.042,0
26756,0.059,0
26757,0.072,0
26755,0.045,0
26759,0.071378,0
26758,0.066234,0
26761,0.015,0
26762,0.017,0
26760,0.015,0
26763,0.013,0
26765,0.021,0
26764,0.017,0
26767,0.178627,0
26766,0.131047,0
26769,0.025,0
26770,0.037,0
26768,0.024,0
26771,0.037,0
26772,0.042,0
26773,0.02,0
26774,0.012,0
26775,0.038,0
26776,0.055,0
26777,0.105,0
26778,0.105353,0
26779,0.118923,0
26780,0.072287,0
26786,0.018,0
26787,0.023,0
26785,0.016,0
26789,0.068,0
26788,0.053,0
26791,0.191,0
26790,0.06,0
26794,0.06,0
26796,0.072,0
26792,0.056,0
26795,0.063,0
26793,0.06,0
26797,0.136,0
26798,0.159,0
26799,0.161,0
26800,0.048,0
26801,0.049,0
26802,0.054,0
26804,0.072,0
26805,0.086,0
26803,0.071,0
26807,0.042,0
26808,0.047,0
26806,0.04,0
26809,0.027,0
26810,0.077,0
26811,0.035,0
26813,0.035,0
26814,0.039,0
26812,0.026,0
26817,0.016,0
26815,0.011,0
26816,0.015,0
26819,0.040696,0
26820,0.071161,0
26821,0.074471,0
26822,0.047528,0
26823,0.093149,0
26824,0.141243,0
26826,0.020927,0
26827,0.026179,0
26825,0.017675,0
26829,0.057,0
26830,0.069,0
26828,0.056,0
26833,0.041,0
26835,0.058,0
26831,0.026,0
26834,0.055,0
26832,0.037,0
26839,0.073,0
26837,0.057,0
26838,0.065,0
26840,0.03,0
26841,0.032,0
26842,0.025,0
26843,0.01,0
26844,0.026,0
26847,0.025964,0
26846,0.01472,0
26850,0.280847,0
26849,0.239414,0
26848,0.131517,0
26852,0.3152,0
26851,0.056363,0
26853,0.375888,0
26854,0.385553,0
26855,0.652854,0
26856,0.813938,0
26858,0.035,0
26860,0.052,0
26859,0.037,0
26861,0.074,0
26862,0.014,0
26863,0.019,0
26864,0.028,0
26865,0.029,0
26866,0.071,0
26869,0.081743,0
26870,0.098669,0
26871,0.028315,0
26872,0.03714,0
26877,0.060588,0
26876,0.052137,0
26880,0.072861,0
26879,0.061202,0
26882,0.067586,0
26881,0.064325,0
26886,0.051783,0
26885,0.039638,0
26888,0.080087,0
26887,0.055698,0
5256,0.0168,0
5257,0.163,0
5259,0.0137,0
5260,0.108,0
5261,0.0202,0
5262,0.146,0
5263,0.142,0
5264,0.202,0
24050,0.0058,0
24051,0.0068,0
24052,0.0097,0
24053,0.019,0
24054,0.029,0
24055,0.042,0
24056,0.041,0
24057,0.053,0
24058,0.068,0
24059,0.068,0
24060,0.088,0
24061,0.091,0
24062,0.099,0
24063,0.099,0
24064,0.1,0
24065,0.19,0
24069,0.15,0
24073,0.248,0
24071,0.17,0
24072,0.243,0
24074,0.3,0
24075,0.373,0
24067,0.07,0
24068,0.082,0
24066,0.056,0
24070,0.17,0
24077,0.052,0
24076,0.043,0
24078,0.058,0
24079,0.071,0
24080,0.075,0
24081,0.076,0
24082,0.077,0
24083,0.087,0
24084,0.089,0
24085,0.035,0
24086,0.045,0
24089,0.082,0
24090,0.088,0
24091,0.136,0
24092,0.151,0
24093,0.039,0
24094,0.052,0
24096,0.34,0
24095,0.32,0
24097,0.0064,0
24098,0.0084,0
24099,0.016,0
24100,0.049,0
24101,0.05,0
24102,0.055,0
24103,0.067,0
24104,0.067,0
24105,0.069,0
24106,0.072,0
24107,0.074,0
24108,0.076,0
24109,0.11,0
24115,0.222,0
24116,0.23,0
24118,0.329,0
24119,0.377,0
24114,0.197,0
24113,0.184,0
24117,0.283,0
24110,0.11,0
24111,0.14,0
24112,0.177,0
24125,0.051,0
24121,0.032,0
24120,0.031,0
24122,0.034,0
24123,0.039,0
24124,0.049,0
24126,0.063,0
24127,0.067,0
24128,0.076,0
24129,0.11,0
24131,0.012842,1
24132,0.013243,1
24133,0.361548,0
24134,0.0435,0
24135,0.051072,0
24136,0.053019,0
24138,0.091052,0
24137,0.018244,1
24139,0.082404,0
24140,0.047922,0
24141,0.08736,0
24142,0.091962,0
24144,0.037564,1
24145,0.12276,0
24147,0.123078,0
24146,0.024926,0
24148,0.07571,0
24149,0.2784,0
24151,0.097665,0
24150,0.050886,0
24152,0.23322,0
24153,0.067568,0
24154,0.07752,0
24155,0.086724,0
24156,0.240534,0
24158,0.08138,0
24157,0.119927,1
24159,0.078108,0
24160,0.238491,0
24161,0.051744,0
24162,0.151604,0
24164,0.074,0
24165,0.22,0
24167,0.169,0
24168,0.064,0
24170,0.037,0
24171,0.052,0
24174,0.006,0
24175,0.014,0
24176,0.022,0
24177,0.034,0
24178,0.045,0
24179,0.046,0
24180,0.049,0
24181,0.062,0
24182,0.068,0
24183,0.07,0
24184,0.084,0
24185,0.087,0
24186,0.1,0
24187,0.012,0
24188,0.013,0
24189,0.015,0
24190,0.017,0
24192,0.02,0
24193,0.021,0
24194,0.025,0
24196,0.028,0
24195,0.027,0
24191,0.019,0
24197,0.014,0
24198,0.02,0
24199,0.029,0
24200,0.191,0
24201,0.178,0
24202,0.17,0
24203,0.014,0
24204,0.018,0
24205,0.096,0
24206,0.041,0
24207,0.03,0
24208,0.074,0
24209,0.13,0
24210,0.12,0
24211,0.057,0
24212,0.047,0
24213,0.164,0
24214,0.11,0
24215,0.12,0
24216,0.096,0
24217,0.0069,0
24218,0.043,0
24219,0.045,0
24220,0.049,0
24221,0.064,0
24222,0.074,0
24223,0.087,0
24224,0.011,0
24225,0.016,0
24226,0.03,0
24227,0.033,0
24228,0.038,0
24229,0.042,0
24237,0.034,0
24233,0.019,0
24230,0.014,0
24231,0.015,0
24232,0.018,0
24234,0.021,0
24235,0.027,0
24236,0.028,0
24238,0.044,0
24239,0.045,0
24240,0.019,0
24241,0.0096,0
24242,0.027,0
24243,0.0066,0
24244,0.11,0
24245,0.12,0
24246,0.11,0
24247,0.11,0
24248,0.12,0
24249,0.052,0
24250,0.025,0
24251,0.013,0
24252,0.018,0
24253,0.028,0
24254,0.044,0
24255,0.054,0
24256,0.09,0
24257,0.1,0
24258,0.11,0
24259,0.11,0
24260,0.12,0
24262,0.12,0
24263,0.15,0
24261,0.12,0
24270,0.045,0
24265,0.028,0
24266,0.035,0
24267,0.039,0
24268,0.043,0
24269,0.043,0
24271,0.049,0
24272,0.05,0
24273,0.068,0
24274,0.02,0
24275,0.072,0
24276,0.034,0
24277,0.012,0
24278,0.035,0
24280,0.032,0
24279,0.026,0
24281,0.073,0
24282,0.044,0
24283,0.063,0
24284,0.172,0
24285,0.049,0
24286,0.0077,0
24287,0.025,0
24289,0.0086,0
24288,0.0082,0
24290,0.089,0
24291,0.049,0
24292,0.199,0
24295,0.021,0
24296,0.021,0
24297,0.029,0
24298,0.035,0
24299,0.043,0
24300,0.053,0
24301,0.067,0
24302,0.069,0
24303,0.072,0
24304,0.072,0
24305,0.073,0
24306,0.092,0
24307,0.1,0
24311,0.063,0
24314,0.091,0
24310,0.059,0
24308,0.049,0
24312,0.079,0
24313,0.083,0
24315,0.1,0
24316,0.13,0
24317,0.16,0
24309,0.05,0
24326,0.045,0
24318,0.015,0
24319,0.029,0
24320,0.037,0
24321,0.038,0
24322,0.038,0
24323,0.04,0
24324,0.041,0
24325,0.042,0
24327,0.054,0
24328,0.067,0
24329,0.088,0
24330,0.087,0
24331,0.049,0
24332,0.004,0
24333,0.0063,0
24334,0.0075,0
24335,0.023,0
24337,0.031,0
24338,0.035,0
24339,0.049,0
24341,0.077,0
24342,0.096,0
24343,0.098,0
24344,0.12,0
24340,0.067,0
24336,0.025,0
24345,0.17,0
24346,0.023,0
24347,0.026,0
24348,0.03,0
24349,0.031,0
24352,0.039,0
24353,0.041,0
24354,0.05,0
24355,0.09,0
24351,0.034,0
24350,0.034,0
24356,0.09,0
24357,0.067,0
24358,0.063,0
24359,0.086,0
24360,0.031,0
24361,0.029,0
24362,0.018,0
24363,0.022,0
24364,0.229,0
24365,0.06,0
24367,0.069,0
24368,0.084,0
24369,0.09,0
24371,0.098,0
24372,0.13,0
24373,0.14,0
24374,0.14,0
24370,0.095,0
24366,0.068,0
24377,0.104,0
24382,0.206,0
24381,0.185,0
24379,0.127,0
24375,0.054,0
24383,0.23,0
24376,0.094,0
24378,0.12,0
24380,0.165,0
24384,0.238,0
24394,0.063,0
24390,0.045,0
24385,0.023,0
24386,0.032,0
24387,0.039,0
24388,0.039,0
24389,0.044,0
24392,0.052,0
24393,0.052,0
24391,0.048,0
24396,0.042,0
24397,0.067,0
24398,0.015,0
24399,0.033,0
24401,0.036,0
24400,0.032,0
24402,0.11,0
24403,0.056,0
24404,0.037,0
24405,0.031,0
24406,0.059,0
24407,0.042,0
24408,0.023,0
24409,0.032,0
24410,0.033,0
24412,0.039,0
24413,0.041,0
24414,0.043,0
24416,0.044,0
24417,0.062,0
24418,0.065,0
24419,0.073,0
24420,0.085,0
24415,0.043,0
24411,0.036,0
24428,0.25,0
24425,0.22,0
24423,0.18,0
24421,0.061,0
24424,0.22,0
24430,0.32,0
24426,0.23,0
24427,0.25,0
24422,0.16,0
24429,0.29,0
24438,0.13,0
24431,0.073,0
24433,0.093,0
24434,0.096,0
24435,0.1,0
24437,0.11,0
24439,0.15,0
24440,0.22,0
24436,0.11,0
24432,0.079,0
24441,0.047,0
24442,0.054,0
24443,0.08,0
24444,0.081,0
24445,0.085,0
24446,0.094,0
24448,0.1,0
24449,0.1,0
24450,0.13,0
24447,0.097,0
24457,0.17,0
24451,0.046,0
24452,0.061,0
24453,0.065,0
24454,0.082,0
24458,0.2,0
24459,0.204,0
24460,0.41,0
24455,0.1,0
24456,0.11,0
24462,0.056,0
24461,0.042,0
24463,0.075,0
24464,0.075,0
24465,0.08,0
24466,0.098,0
24467,0.099,0
24468,0.1,0
24469,0.13,0
24470,0.13,0
24473,0.02181,1
2608,0.16,0
2609,0.28,0
2610,0.243133,1
2611,0.18,0
2612,0.04,0
2613,0.04,0
2614,0.02,0
2615,0.3,0
2616,0.07,0
2617,0.21,0
2618,0.06,0
2619,0.14,0
2620,0.05,0
2621,0.1,0
2622,0.03,0
2623,0.04,0
2624,0.03,0
2625,0.03,0
2626,0.04,0
2627,0.04,0
2628,0.09,0
2629,0.09,0
2631,0.02,0
2630,0.01,0
2632,0.08,0
2633,0.017009,0
2634,0.020203,0
2635,0.0286,0
24935,0.115,0
24936,0.12,0
24937,0.134,0
24934,0.098,0
24939,0.094,0
24941,0.176,0
24940,0.123,0
24938,0.240369,1
2636,0.07,0
2637,0.05,0
2638,0.06,0
2639,0.05,0
2640,0.11,0
2641,0.16,0
2642,0.04,0
2644,0.05,0
2645,0.06,0
2646,0.032769,1
2648,0.01,0
2649,0.04,0
2650,0.033632,1
2651,0.01716,0
2782,0.03692,0
2652,0.0262,0
2783,0.00495,0
24942,0.037302,0
24943,0.018487,1
24945,0.056937,0
24944,0.05186,0
26895,0.026,0
26897,0.065,0
26896,0.039,0
26899,0.021,0
26900,0.024,0
26902,0.046,0
26898,0.017,0
26901,0.041,0
26903,0.059,0
26906,0.035,0
26905,0.032,0
26904,0.03,0
26910,0.051,0
26911,0.075,0
26908,0.025,0
26909,0.034,0
26907,0.018,0
26912,0.07,0
26915,0.172642,0
26914,0.05775,0
26916,0.018,0
26917,0.019,0
26918,0.028,0
26919,0.026,0
26921,0.075,0
26920,0.03,0
26923,0.05349,0
26924,0.064114,0
26922,0.039975,0
26925,0.003,0
26926,0.007,0
26927,0.01,0
26930,0.03566,0
26929,0.017263,0
26928,0.016808,0
26933,0.075,0
26932,0.074,0
26931,0.066,0
26934,0.066,0
26936,0.075,0
26935,0.074,0
26937,0.049,0
26938,0.056,0
26940,0.038,0
26941,0.045,0
26939,0.031,0
26942,0.015,0
26943,0.069,0
26944,0.067,0
26945,0.079,0
26946,0.042947,0
26947,0.051971,0
26949,0.016598,0
26951,0.038673,0
26950,0.034233,0
26948,0.005415,0
26953,0.032396,0
26952,0.028846,0
26956,0.04858,0
26955,0.044204,0
26954,0.039812,0
26959,0.09338,0
26960,0.123691,0
26958,0.086317,0
26963,0.081,0
26962,0.07,0
26961,0.038,0
26965,0.049938,0
26966,0.080765,0
26964,0.032155,0
26967,0.008,0
26968,0.028,0
26969,0.035,0
26972,0.04798,0
26971,0.0469,0
26970,0.036327,0
26974,0.079079,0
26973,0.071291,0
26977,0.048904,0
26976,0.047943,0
26975,0.041922,0
26979,0.083606,0
26978,0.055039,0
26980,0.111916,0
26981,0.055737,0
26982,0.089574,0
26984,0.08544,0
26983,0.052652,0
26985,0.085453,0
26986,0.040712,0
26987,0.045674,0
26988,0.079466,0
26990,0.053136,0
26989,0.049016,0
26991,0.068467,0
26992,0.049755,0
26993,0.079041,0
26994,0.014857,0
26996,0.014848,0
26995,0.012054,0
26997,0.014429,0
26998,0.017233,0
26999,0.022293,0
27001,0.016098,0
27000,0.014929,0
27003,0.114979,0
27004,0.125123,0
27002,0.028932,0
27007,0.067626,0
27006,0.041303,0
27005,0.038424,0
27008,0.0924,0
27010,0.131522,0
27009,0.127743,0
27012,0.172793,0
27011,0.125503,0
27013,0.196061,0
27015,0.157882,0
27014,0.118017,0
27016,0.170554,0
27017,0.075,0
27019,0.353,0
27018,0.176,0
27020,0.021,0
27022,0.091,0
27021,0.082,0
27024,0.036,0
27023,0.036,0
27025,0.037,0
27027,0.066,0
27029,0.097,0
27026,0.045,0
27028,0.08,0
27030,0.03,0
27031,0.034,0
27032,0.057,0
27033,0.021,0
27035,0.031,0
27034,0.028,0
27037,0.024,0
27040,0.034,0
27039,0.032,0
27038,0.025,0
27043,0.028,0
27042,0.027,0
27041,0.024,0
27044,0.029,0
27045,0.031,0
27046,0.032,0
27049,0.109,0
27048,0.069,0
27047,0.066,0
27052,0.076,0
27051,0.072,0
27050,0.04,0
27054,0.045,0
27055,0.053,0
27053,0.044,0
27056,0.03,0
27057,0.043,0
27058,0.022,0
27059,0.026,0
27060,0.032,0
27061,0.018,0
27063,0.052,0
27062,0.023,0
27064,0.028,0
27067,0.034,0
27068,0.041,0
27065,0.022,0
27066,0.027,0
27069,0.047,0
27071,0.106,0
27070,0.073,0
27072,0.189,0
27073,0.047,0
27074,0.051,0
27075,0.064,0
27077,0.061,0
27076,0.059,0
27078,0.088,0
27080,0.015,0
27079,0.015,0
