ID,measured,LOO_modeled,sigma,DL
6381,0.48,0.454914,0.419151,0
6380,0.33,0.348213,0.419152,0
6382,0.16,0.193227,0.419151,0
6391,1.04,0.5709,0.419146,0
6383,0.27,0.645018,0.419137,0
6387,0.57,0.61496,0.419152,0
6389,0.88,0.641185,0.419148,0
6385,0.39,0.339105,0.419151,0
6390,1.01,0.546476,0.419145,0
6388,0.77,0.628105,0.419151,0
6386,0.5,0.509112,0.419149,0
6384,0.37,0.439533,0.419151,0
6393,1.29,1.692401,0.419149,0
6394,1.41,3.200759,0.419143,0
6395,0.62,0.468575,0.419149,0
6396,1.42,1.824038,0.41915,0
6397,0.93,0.434876,0.419143,0
6398,0.98,2.431423,0.419136,0
6399,1.58,0.819668,0.419145,0
6400,0.61,0.66736,0.419152,0
6401,1.56,1.906716,0.419151,0
6402,0.8,0.494588,0.419148,0
6403,1.04,0.784072,0.41915,0
6404,1.18,1.74956,0.419149,0
6405,0.57,0.481903,0.419151,0
6406,0.9,1.703547,0.419145,0
6407,0.76,0.402059,0.419145,0
6408,0.73,0.539236,0.419149,0
6410,0.65,0.653247,0.41915,0
6411,1.26,1.253741,0.419151,0
6416,0.6,0.542548,0.419152,0
6412,0.37,0.494118,0.419148,0
6418,0.95,0.90282,0.419149,0
6414,0.44,0.482589,0.419149,0
6419,1.23,1.045068,0.41915,0
6417,0.71,0.491962,0.419148,0
6415,0.47,0.570298,0.419151,0
6413,0.38,0.436732,0.419149,0
6420,0.25,0.241639,0.419152,0
6421,0.39,0.46491,0.419151,0
6422,0.7,0.587292,0.419151,0
6423,0.35,0.347347,0.419152,0
6424,0.43,0.433283,0.419151,0
6425,0.45,0.370254,0.419152,0
6426,0.47,0.571172,0.419151,0
6427,0.1,0.095768,0.419148,1
6429,0.42,0.335432,0.419151,0
6430,0.4,0.500798,0.419151,0
6431,0.46,0.428393,0.419149,0
6432,1.72,0.903071,0.419146,0
6443,1.29,1.444964,0.419149,0
6436,0.85,0.933229,0.419149,0
6440,1.07,1.110893,0.419149,0
6446,2.44,1.783793,0.419148,0
6441,1.12,1.313334,0.419149,0
6438,1,1.047261,0.419149,0
6434,0.58,0.936997,0.419147,0
6445,2.29,2.187235,0.419149,0
6442,1.24,1.130564,0.419149,0
6444,2.02,1.279251,0.419147,0
6439,1.03,0.921348,0.419149,0
6437,0.95,0.956179,0.419149,0
6435,0.77,0.838026,0.419149,0
6433,0.55,1.122572,0.419145,0
6447,0.8,0.992582,0.419151,0
6448,0.31,0.24972,0.419149,0
6450,0.49,0.728151,0.419149,0
6451,1.36,2.459192,0.419146,0
6452,1.18,0.832393,0.419149,0
6453,1.86,0.934803,0.419143,0
6454,0.61,0.196607,0.419133,0
6455,0.21,2.803749,0.419053,0
6456,1.43,0.276699,0.419115,0
6460,0.65,0.56544,0.419151,0
6461,0.89,1.023011,0.419151,0
6465,0.43,0.403848,0.419149,0
6469,0.91,1.156904,0.419149,0
6471,1.32,1.004047,0.419149,0
6467,0.76,1.101554,0.419148,0
6470,1.31,0.910075,0.419148,0
6468,0.85,0.911816,0.419149,0
6466,0.75,1.008796,0.419148,0
6478,1.03,0.847141,0.419149,0
6483,1.43,1.036907,0.419148,0
6475,0.81,0.871657,0.419149,0
6481,1.33,0.996775,0.419148,0
6480,1.24,1.237082,0.419149,0
6474,0.73,0.876226,0.419149,0
6485,2.41,1.351413,0.419146,0
6482,1.41,1.165936,0.419149,0
6479,1.09,1.051162,0.419149,0
6477,0.95,1.100026,0.419149,0
6476,0.85,1.111469,0.419149,0
6484,1.47,1.242869,0.419149,0
6473,0.66,0.981576,0.419148,0
6472,0.53,0.820039,0.419148,0
6486,0.6,0.432299,0.419151,0
6487,0.41,0.56907,0.419149,0
6489,0.81,0.701601,0.419151,0
6490,1.05,1.938352,0.419145,0
6491,1.4,1.702547,0.419151,0
6492,1.46,0.737854,0.419144,0
6493,0.26,0.294695,0.419149,0
6494,0.31,0.318914,0.419149,0
6495,0.33,0.317136,0.419149,0
6496,0.39,0.323372,0.419149,0
6497,0.43,0.368171,0.419149,0
6498,0.45,0.360466,0.419149,0
6499,0.5,0.328293,0.419148,0
6500,0.58,0.288942,0.419145,0
6501,0.61,0.350174,0.419147,0
6502,0.63,0.34975,0.419146,0
6503,0.63,0.434713,0.419148,0
6504,0.72,0.442972,0.419147,0
6505,0.74,0.363834,0.419145,0
6506,0.85,0.350934,0.419143,0
6517,0.48,0.519841,0.419149,0
6508,0.1,0.352265,0.419133,1
6513,0.24,0.51358,0.419144,0
6510,0.14,0.448252,0.419137,0
6511,0.19,0.493775,0.419141,0
6512,0.24,0.453281,0.419146,0
6514,0.29,0.433393,0.419148,0
6515,0.35,0.449668,0.419149,0
6516,0.4,0.527728,0.419148,0
6509,0.1,0.404066,0.41913,1
6518,1.19,0.773015,0.419148,0
6519,1.27,0.933544,0.419148,0
6520,1.3,0.550633,0.419143,0
6521,1.38,0.727396,0.419146,0
6524,0.77,0.913318,0.419149,0
6525,0.9,0.736482,0.419149,0
6526,1.11,0.890324,0.419149,0
6527,1.19,1.030066,0.419149,0
6528,1.4,0.833997,0.419147,0
6529,1.46,1.159926,0.419149,0
6531,0.61,1.461214,0.419143,0
6532,0.85,1.409658,0.419147,0
6533,0.89,1.159304,0.419149,0
6535,1.19,1.53142,0.419149,0
6534,0.96,0.955055,0.419149,0
6530,0.25,1.127388,0.419129,0
6550,1.67,1.720618,0.419149,0
6551,1.71,1.450937,0.419149,0
6552,1.72,1.486603,0.419149,0
6553,1.73,1.814962,0.419149,0
6554,1.75,1.515564,0.419149,0
6555,1.87,1.72605,0.419149,0
6556,1.9,1.462101,0.419149,0
6557,1.94,1.765997,0.419149,0
6561,2.9,2.619602,0.419149,0
6558,2,1.525559,0.419149,0
6559,2.16,1.884445,0.419149,0
6560,2.65,1.731047,0.419148,0
6549,1.65,1.231187,0.419148,0
6545,1.53,1.109735,0.419148,0
6536,0.89,1.266895,0.419148,0
6537,1.03,1.103787,0.419149,0
6541,1.31,1.204703,0.419149,0
6538,1.24,1.484324,0.419149,0
6539,1.29,1.716537,0.419149,0
6540,1.3,1.181886,0.419149,0
6542,1.34,1.614593,0.419149,0
6543,1.46,1.407386,0.419149,0
6544,1.48,1.522481,0.419149,0
6546,1.53,1.296481,0.419149,0
6547,1.61,1.099925,0.419148,0
6548,1.61,1.279859,0.419149,0
6564,0.76,0.645236,0.419151,0
6565,1.13,1.330852,0.419151,0
6570,0.79,0.272167,0.41914,0
6571,0.24,0.696855,0.41914,0
6573,0.31,0.289411,0.419152,0
6574,0.39,0.41772,0.419151,0
6576,0.08,0.12224,0.419149,0
6577,0.17,0.153281,0.419151,0
6578,0.15,0.112413,0.419151,0
6582,0.61,0.534803,0.41915,0
6583,0.7,0.798381,0.419151,0
6585,1.7,1.998366,0.419149,0
6586,1.13,0.96655,0.41915,0
6587,1,1.037732,0.419152,0
6588,0.69,0.468956,0.419149,0
6589,0.6,0.473966,0.419151,0
6590,1.32,2.062921,0.419148,0
6591,0.67,1.168622,0.419147,0
6592,1.15,0.847165,0.41915,0
6594,0.33,0.563656,0.419146,0
6595,0.14,0.341068,0.41914,0
6596,0.25,0.222461,0.419151,0
6597,0.78,0.793698,0.419152,0
6598,0.72,0.412085,0.419147,0
6599,0.61,0.333051,0.419145,0
6600,0.66,1.240614,0.419144,0
6601,0.63,0.873384,0.419149,0
6602,0.81,0.331291,0.419136,0
6603,0.36,0.376698,0.419152,0
6604,0.64,0.981333,0.419148,0
6605,0.71,0.763468,0.419152,0
6606,0.68,0.379233,0.419145,0
6607,0.78,1.440775,0.419144,0
6608,0.98,1.000929,0.419152,0
6609,1.13,0.524848,0.419142,0
6610,0.6,0.402095,0.419149,0
6611,0.93,1.244331,0.41915,0
6612,1.04,1.137204,0.419151,0
6613,0.78,0.727058,0.419152,0
6614,0.8,0.853929,0.419149,0
6615,0.49,0.528128,0.419152,0
6616,1.78,1.651665,0.419152,0
6617,0.25,0.354447,0.419148,0
6618,0.86,0.876618,0.419152,0
6619,0.37,0.40787,0.419152,0
6620,0.56,0.416872,0.41915,0
6623,1.36,1.191777,0.41915,0
6624,1.73,1.44498,0.419149,0
6625,0.6,0.31274,0.419146,0
6626,0.59,1.412022,0.419141,0
6627,0.23,0.337265,0.419148,0
6628,0.54,0.389947,0.419148,0
6629,0.59,0.409791,0.419148,0
6630,0.78,0.517886,0.419148,0
6631,1.13,0.446615,0.419142,0
6632,0.68,0.775724,0.419149,0
6633,0.81,0.729043,0.419149,0
6646,1.17,1.334409,0.419149,0
6645,1.14,1.116619,0.419149,0
6641,0.96,0.99652,0.419149,0
6634,0.45,0.677615,0.419148,0
6643,1.07,1.345462,0.419149,0
6639,0.93,1.110625,0.419149,0
6636,0.7,0.685335,0.419149,0
6647,1.34,1.252865,0.419149,0
6644,1.08,1.102292,0.419149,0
6642,0.97,1.040733,0.419149,0
6640,0.95,0.869974,0.419149,0
6638,0.82,0.991096,0.419149,0
6637,0.73,0.902877,0.419149,0
6635,0.55,0.767441,0.419148,0
6648,2.57,0.650056,0.419133,0
6649,0.17,0.501734,0.419139,0
6650,0.23,0.485313,0.419144,0
6651,0.27,0.496923,0.419146,0
6652,0.44,0.558166,0.419149,0
6653,0.87,0.746376,0.419149,0
6675,0.62,0.685194,0.419149,0
6693,1.68,1.139551,0.419148,0
6694,1.79,0.945727,0.419146,0
6654,0.21,0.493381,0.419143,0
6683,0.79,0.719617,0.419149,0
6668,0.55,0.627114,0.419149,0
6658,0.37,0.566505,0.419148,0
6688,1.1,0.650041,0.419147,0
6679,0.65,0.769846,0.419149,0
6671,0.6,0.568877,0.419149,0
6665,0.5,0.616971,0.419149,0
6660,0.43,0.551479,0.419149,0
6656,0.27,0.746203,0.41914,0
6696,2.18,1.252103,0.419146,0
6691,1.15,1.091482,0.419149,0
6686,0.96,0.875487,0.419149,0
6681,0.75,0.921143,0.419149,0
6677,0.64,0.547439,0.419149,0
6673,0.6,0.610018,0.419149,0
6685,0.95,0.6236,0.419148,0
6666,0.51,0.616746,0.419149,0
6663,0.47,0.609985,0.419149,0
6662,0.45,0.612506,0.419149,0
6661,0.45,0.537709,0.419149,0
6659,0.41,0.48732,0.419149,0
6657,0.31,0.502699,0.419147,0
6655,0.27,0.511782,0.419146,0
6697,2.69,1.158141,0.419143,0
6695,2.04,1.128345,0.419146,0
6692,1.6,0.986924,0.419147,0
6690,1.12,0.875024,0.41915,0
6687,1.07,1.178101,0.419149,0
6684,0.9,0.735771,0.419149,0
6682,0.79,0.645488,0.419149,0
6680,0.7,0.502847,0.419148,0
6678,0.64,0.719442,0.419149,0
6676,0.63,0.779513,0.419149,0
6674,0.62,0.651242,0.419149,0
6672,0.6,0.623295,0.419149,0
6670,0.59,0.729499,0.419149,0
6669,0.57,0.55128,0.419149,0
6667,0.54,0.627326,0.419149,0
6689,1.1,0.987023,0.419149,0
6664,0.48,0.625871,0.419149,0
6698,0.58,0.242301,0.419139,0
6699,1.21,0.69058,0.419146,0
6701,0.71,1.846074,0.41914,0
6702,0.65,0.308568,0.419144,0
6703,0.97,0.826078,0.41915,0
6704,2.88,2.068977,0.419148,0
6705,0.76,0.415993,0.419146,0
6706,1.42,2.285895,0.419148,0
6707,0.5,0.583941,0.419151,0
6710,0.41,0.520185,0.419151,0
6711,0.9,0.709518,0.419149,0
6712,0.79,0.311238,0.419142,0
6713,0.52,1.318864,0.419144,0
6715,2.12,0.577623,0.419136,0
6714,0.99,3.631606,0.419135,0
6721,0.4,0.302581,0.41915,0
6720,0.2,0.2645,0.419151,0
6723,0.41,0.805226,0.419147,0
6722,0.33,0.167738,0.419148,0
6724,0.4,0.438011,0.419152,0
6725,0.26,0.237402,0.419149,0
6727,0.14,0.229171,0.419147,0
6728,0.34,0.236722,0.419149,0
6730,0.54,0.546977,0.419152,0
6729,0.32,0.649384,0.419143,0
6731,0.49,0.238525,0.419142,0
6732,0.53,0.515532,0.419149,0
6735,0.84,0.577901,0.41915,0
6736,0.29,0.421751,0.41915,0
6752,0.93,0.791925,0.419151,0
6753,1.91,2.723192,0.41915,0
6754,1.5,1.234464,0.419151,0
2486,0.14,0.081474,0.419148,0
2487,0.08,0.095423,0.419149,0
2488,0.15,0.217911,0.419148,0
2489,0.09,0.133529,0.419148,0
2490,0.11,0.088177,0.419149,0
2491,0.13,0.106085,0.419149,0
2492,0.22,0.227026,0.419149,0
2493,0.08,0.084227,0.419149,0
2494,0.09,0.077565,0.419149,0
2495,0.03,0.126505,0.419135,0
2496,0.14,0.09648,0.419148,0
2497,0.16,0.179516,0.419149,0
2498,0.48,0.163365,0.419141,0
2499,0.16,0.116549,0.419149,0
2500,0.06,0.080955,0.419149,0
2501,0.14,0.141524,0.419149,0
2502,0.14,0.141182,0.419149,0
2503,0.07,0.068568,0.419149,0
2504,0.05,0.05105,0.419149,0
2505,0.06,0.036993,0.419148,0
2506,0.08,0.030481,0.419144,0
2507,0.03,0.127473,0.419137,0
2508,0.08,0.058642,0.419149,0
2509,0.09,0.058493,0.419148,0
2510,0.12,0.250652,0.419146,0
2511,0.06,0.035554,0.419148,0
2512,0.06,0.040079,0.419148,0
2513,0.04,0.100719,0.419144,0
2515,0.04032,0.031097,0.419149,0
2514,0.03984,0.032859,0.419149,0
2516,0.03048,0.048013,0.419148,0
24922,0.062898,0.059478,0.419153,0
24923,0.06973,0.054602,0.419151,0
24924,0.108718,0.145873,0.419151,0
24925,0.154659,0.154468,0.419153,0
2517,0.27,0.23486,0.419149,0
2518,0.13,0.209691,0.419148,0
2519,0.22,0.155922,0.419149,0
2520,0.14,0.18579,0.419149,0
2521,0.12,0.208061,0.419147,0
2522,0.25,0.241181,0.419149,0
2523,0.35,0.158245,0.419145,0
2524,0.13,0.109443,0.419149,0
2525,0.24,0.117424,0.419145,0
2526,0.12,0.148483,0.419149,0
2527,0.38,0.143298,0.419142,0
2528,0.03,0.143888,0.419132,0
2529,0.11,0.124594,0.419149,0
2530,0.14,0.148524,0.419149,0
2531,0.11,0.175424,0.419148,0
2532,0.16,0.174602,0.419149,0
2533,0.27,0.143648,0.419147,0
2534,0.13,0.15756,0.419149,0
2535,0.14,0.158101,0.419149,0
2536,0.18,0.130546,0.419149,0
2538,0.21,0.1195,0.419147,0
2537,0.16,0.126064,0.419149,0
2539,0.16,0.360556,0.419145,0
2541,0.14,0.139282,0.419149,0
2540,0.14,0.140722,0.419149,0
2542,0.26,0.179001,0.419148,0
2543,0.26,0.1975,0.419149,0
2544,0.11,0.214338,0.419147,0
2546,0.384,0.185341,0.419146,0
2545,0.2535,0.211096,0.419149,0
2547,0.230912,0.585725,0.419144,0
24927,0.142079,0.177198,0.419151,0
24926,0.140603,0.165819,0.419152,0
24929,0.33667,0.269066,0.419152,0
24928,0.289685,0.249606,0.419152,0
5252,0.086,0.086552,0.419152,0
5253,0.277,0.275248,0.419152,0
5254,0.0477,0.030804,0.41915,0
5255,0.171,0.262378,0.41915,0
2548,0.27,0.07469,0.419138,0
2549,0.18,0.390523,0.419145,0
2550,0.23,0.407377,0.419147,0
2551,0.1,0.093483,0.419149,0
2552,0.1,0.110066,0.419149,0
2553,0.7,0.075378,0.419113,0
2555,0.33,0.427826,0.419149,0
2554,0.2,0.378513,0.419146,0
2557,0.15,0.151567,0.419149,0
2556,0.05,0.172267,0.419138,0
2558,0.14,0.160576,0.419149,0
2559,0.14,0.173554,0.419149,0
2560,0.49,0.619176,0.419149,0
2561,0.27,0.149639,0.419147,0
2562,0.07,0.081072,0.419149,0
2563,0.15,0.055248,0.419143,0
2564,0.14,0.326834,0.419145,0
2565,0.09,0.063457,0.419149,0
2566,0.14,0.049692,0.419143,0
2567,0.08,0.31767,0.419138,0
2568,0.1,0.064725,0.419148,0
2569,0.12,0.056539,0.419146,0
2570,0.11,0.358312,0.419141,0
2571,0.08,0.083072,0.419149,0
2572,0.09,0.074394,0.419149,0
2573,0.18,0.209525,0.419149,0
2574,0.10693,0.087003,0.419149,0
2575,0.12288,0.07036,0.419147,0
2576,0.12558,0.268758,0.419146,0
2577,0.11,0.122192,0.419149,0
2578,0.13,0.06487,0.419146,0
2579,0.22,0.395039,0.419147,0
2581,0.2,0.086057,0.419144,0
2580,0.06,0.104075,0.419147,0
2582,0.1,0.083493,0.419149,0
2583,0.12,0.120703,0.419149,0
2584,0.25,0.399111,0.419148,0
2586,0.3,0.120861,0.419144,0
2585,0.18,0.127508,0.419148,0
2587,0.1,0.235898,0.419144,0
2588,0.41,0.609938,0.419148,0
2590,0.1,0.070174,0.419148,0
2589,0.07,0.085222,0.419149,0
2591,0.24,0.280665,0.419149,0
2593,0.26,0.197628,0.419149,0
2592,0.23,0.195603,0.419149,0
2594,0.6,0.927525,0.419148,0
2596,0.1,0.058932,0.419148,0
2595,0.08,0.080582,0.419149,0
2597,0.18,0.302064,0.419148,0
2599,0.09594,0.078227,0.419149,0
2598,0.06757,0.083836,0.419149,0
2385,0.283,0.279863,0.419149,0
26285,0.012658,0.037546,0.419141,0
26286,0.020288,0.045868,0.419145,0
26287,0.021542,0.036269,0.419147,0
26288,0.073671,0.060354,0.419149,0
26289,0.127332,0.03689,0.419138,0
26290,0.1324,0.052647,0.419143,0
26292,0.075075,0.073987,0.419149,0
26293,0.108566,0.074457,0.419148,0
26291,0.049419,0.073272,0.419148,0
26294,0.129482,0.109135,0.419149,0
26295,0.1335,0.114673,0.419149,0
26296,0.138969,0.11365,0.419149,0
26297,0.12455,0.204345,0.419147,0
26299,0.220406,0.201692,0.419149,0
26298,0.161684,0.181712,0.419149,0
26302,0.021177,0.033647,0.419148,0
26300,0.0176,0.033494,0.419146,0
26301,0.019237,0.033601,0.419147,0
26303,0.047074,0.027929,0.419147,0
26305,0.077963,0.038952,0.419146,0
26304,0.0669,0.044015,0.419148,0
26307,0.147777,0.137688,0.419149,0
26308,0.153789,0.147882,0.419149,0
26306,0.133753,0.149291,0.419149,0
26310,0.111905,0.108892,0.419149,0
26309,0.109964,0.117051,0.419149,0
26311,0.122297,0.118072,0.419149,0
26312,0.1492,0.181915,0.419149,0
26313,0.153414,0.155497,0.419149,0
26314,0.160112,0.179256,0.419149,0
26316,0.178848,0.161081,0.419149,0
26317,0.26563,0.14831,0.419147,0
26315,0.13256,0.190701,0.419148,0
26318,0.072209,0.036898,0.419146,0
26320,0.070425,0.076341,0.419149,0
26319,0.062645,0.091969,0.419148,0
26321,0.099629,0.078332,0.419149,0
26322,0.018894,0.047643,0.419143,0
26324,0.104701,0.037246,0.419141,0
26323,0.030407,0.052534,0.419147,0
26327,0.0151,0.010757,0.419149,0
26326,0.012743,0.013074,0.419149,0
26325,0.0125,0.017052,0.419149,0
26328,0.0243,0.029256,0.419149,0
26330,0.118969,0.049269,0.419143,0
26329,0.056491,0.04222,0.419149,0
26332,0.063195,0.074728,0.419149,0
26331,0.061174,0.103559,0.419147,0
26335,0.117389,0.105565,0.419149,0
26333,0.096595,0.108596,0.419149,0
26334,0.110517,0.146263,0.419149,0
26336,0.016,0.022702,0.419148,0
26337,0.017,0.029649,0.419147,0
26338,0.027,0.041913,0.419148,0
26340,0.039,0.04154,0.419149,0
26339,0.036,0.036819,0.419149,0
26341,0.049,0.04011,0.419149,0
26342,0.071,0.033157,0.419145,0
26343,0.08,0.052682,0.419148,0
26352,0.067,0.045988,0.419148,0
26351,0.053,0.044482,0.419149,0
26344,0.034,0.051207,0.419148,0
26345,0.037,0.042078,0.419149,0
26346,0.039,0.042533,0.419149,0
26347,0.041,0.045196,0.419149,0
26348,0.043,0.045661,0.419149,0
26349,0.051,0.051256,0.419149,0
26350,0.051,0.040421,0.419149,0
26356,0.074,0.085188,0.419149,0
26355,0.048,0.089989,0.419146,0
26358,0.073,0.095205,0.419149,0
26357,0.073,0.093222,0.419149,0
26359,0.29,0.289357,0.419149,0
26361,0.229,0.127501,0.419147,0
26362,0.288,0.187436,0.419148,0
26360,0.188,0.144617,0.419149,0
26363,0.097909,0.212603,0.419145,0
26364,0.104026,0.210161,0.419146,0
26365,0.329798,0.189007,0.419147,0
26366,0.095089,0.115038,0.419149,0
26368,0.392735,0.25244,0.419148,0
26367,0.163315,0.143817,0.419149,0
26369,0.102509,0.148757,0.419148,0
26371,0.170068,0.066399,0.419143,0
26370,0.121979,0.129442,0.419149,0
26372,0.033,0.072416,0.419145,0
26374,0.074,0.054479,0.419149,0
26373,0.067,0.061974,0.419149,0
26375,0.082,0.069845,0.419149,0
26376,0.083,0.06553,0.419149,0
26378,0.078886,0.076399,0.419149,0
26379,0.090984,0.086863,0.419149,0
26377,0.063155,0.068323,0.419149,0
26380,0.039,0.048631,0.419149,0
26384,0.067,0.052153,0.419149,0
26382,0.054,0.051594,0.419149,0
26383,0.056,0.061533,0.419149,0
26381,0.05,0.049125,0.419149,0
26386,0.096,0.060214,0.419148,0
26385,0.062,0.058967,0.419149,0
26389,0.065,0.068461,0.419149,0
26388,0.06,0.062508,0.419149,0
26387,0.045,0.068762,0.419148,0
26390,0.056,0.109804,0.419146,0
26391,0.11,0.113878,0.419149,0
26392,0.112,0.109698,0.419149,0
26393,0.035,0.042504,0.419149,0
26394,0.06,0.072968,0.419149,0
26397,0.157,0.167166,0.419149,0
26395,0.131,0.071774,0.419146,0
26396,0.139,0.083054,0.419147,0
26398,0.030706,0.023252,0.419149,0
26399,0.032938,0.032006,0.419149,0
26400,0.049019,0.03959,0.419149,0
26401,0.045728,0.061044,0.419149,0
26402,0.047807,0.065403,0.419148,0
26403,0.123967,0.076648,0.419147,0
26406,0.071657,0.045628,0.419148,0
26405,0.063722,0.047648,0.419149,0
26404,0.059963,0.044556,0.419148,0
26408,0.0907,0.045087,0.419145,0
26409,0.141476,0.089684,0.419147,0
26407,0.072135,0.051346,0.419148,0
26411,0.012494,0.023321,0.419146,0
26414,0.015841,0.022955,0.419148,0
26412,0.014205,0.023123,0.419147,0
26415,0.016788,0.022866,0.419148,0
26413,0.014725,0.023563,0.419147,0
26410,0.011605,0.024946,0.419145,0
26416,0.16,0.091288,0.419147,0
26417,0.29,0.099906,0.419143,0
26418,0.048,0.256531,0.419133,0
26419,0.053,0.040931,0.419149,0
26420,0.113,0.053686,0.419146,0
26421,0.039,0.081046,0.419146,0
26422,0.049,0.064424,0.419149,0
26423,0.009,0.011747,0.419149,0
26424,0.01,0.012328,0.419149,0
26425,0.01,0.013243,0.419149,0
26426,0.027,0.025705,0.419149,0
26427,0.044,0.022369,0.419146,0
26428,0.048,0.076073,0.419148,0
26429,0.061,0.062366,0.419149,0
26430,0.154,0.089248,0.419147,0
26431,0.063,0.060659,0.419149,0
26433,0.078,0.058499,0.419149,0
26432,0.063,0.057653,0.419149,0
26434,0.052,0.084442,0.419147,0
26435,0.048826,0.061678,0.419149,0
26436,0.055379,0.069069,0.419149,0
26437,0.057248,0.04261,0.419149,0
26438,0.144061,0.139179,0.419149,0
26439,0.165434,0.119563,0.419148,0
26440,0.184127,0.168633,0.419149,0
26442,0.109916,0.210651,0.419146,0
26441,0.084889,0.080611,0.419149,0
26443,0.311937,0.227784,0.419148,0
26444,0.111,0.121881,0.419149,0
26445,0.112,0.113693,0.419149,0
26446,0.115,0.128995,0.419149,0
26447,0.083,0.107264,0.419149,0
26448,0.102,0.093354,0.419149,0
26449,0.146,0.09878,0.419148,0
26450,0.035,0.051591,0.419148,0
26451,0.064,0.0465,0.419149,0
26453,0.064,0.058558,0.419149,0
26452,0.059,0.060304,0.419149,0
26456,0.035,0.044863,0.419149,0
26457,0.046,0.051466,0.419149,0
26455,0.029,0.020094,0.419148,0
26459,0.15,0.129991,0.419149,0
26458,0.122,0.131815,0.419149,0
26460,0.183,0.2158,0.419149,0
26461,0.228,0.206479,0.419149,0
26462,0.088177,0.114019,0.419149,0
26466,0.231818,0.124515,0.419146,0
26465,0.224571,0.164333,0.419148,0
26467,0.248154,0.146978,0.419147,0
26464,0.147616,0.121047,0.419149,0
26463,0.091139,0.109941,0.419149,0
26468,0.097367,0.096785,0.419149,0
26474,0.120728,0.138684,0.419149,0
26470,0.067392,0.115332,0.419147,0
26469,0.062076,0.104925,0.419147,0
26471,0.070108,0.109433,0.419148,0
26472,0.072786,0.103702,0.419148,0
26473,0.084833,0.102535,0.419149,0
26476,0.13395,0.08582,0.419148,0
26475,0.098814,0.128499,0.419149,0
26477,0.327579,0.150882,0.419144,0
26479,0.156008,0.079028,0.419146,0
26478,0.113482,0.072074,0.419148,0
26480,0.057014,0.101424,0.419147,0
26481,0.04817,0.06798,0.419148,0
26482,0.078414,0.100776,0.419149,0
26484,0.018,0.016,0.419149,0
26483,0.016,0.018,0.419149,0
26486,0.051,0.141992,0.419143,0
26485,0.048,0.199945,0.419137,0
26487,0.52,0.045202,0.419114,0
26490,0.073,0.047823,0.419148,0
26489,0.069,0.040417,0.419147,0
26488,0.018,0.072155,0.419137,0
26491,0.091,0.059177,0.419148,0
26492,0.095456,0.046968,0.419146,0
26493,0.068408,0.104835,0.419148,0
26494,0.078747,0.103812,0.419149,0
26497,0.074969,0.047889,0.419148,0
26495,0.053866,0.056207,0.419149,0
26496,0.061651,0.045631,0.419149,0
26500,0.099157,0.096956,0.419149,0
26498,0.063318,0.101193,0.419148,0
26499,0.097576,0.126092,0.419149,0
26502,2.275,2.474544,0.419149,0
26501,0.953,0.876101,0.419149,0
26504,0.063128,0.076058,0.419149,0
26505,0.067766,0.070098,0.419149,0
26503,0.061292,0.044447,0.419148,0
26507,0.07846,0.06978,0.419149,0
26508,0.114679,0.105233,0.419149,0
26506,0.049731,0.067415,0.419149,0
26509,0.014049,0.015453,0.419149,0
26510,0.014479,0.015223,0.419149,0
26511,0.022639,0.019629,0.419149,0
26516,0.168666,0.068615,0.419143,0
26515,0.10078,0.082805,0.419149,0
26514,0.077758,0.073426,0.419149,0
26512,0.051426,0.079779,0.419148,0
26513,0.06157,0.102779,0.419147,0
26517,0.279217,0.345314,0.419149,0
26518,0.049384,0.036481,0.419149,0
26526,0.122984,0.09782,0.419149,0
26522,0.065666,0.095988,0.419148,0
26523,0.08205,0.094713,0.419149,0
26524,0.090203,0.093599,0.419149,0
26520,0.063518,0.088081,0.419148,0
26519,0.058975,0.030961,0.419146,0
26525,0.099805,0.092422,0.419149,0
26521,0.06444,0.092052,0.419148,0
26527,0.075134,0.027226,0.419145,0
26528,0.061406,0.167326,0.419145,0
2386,0.02,0.009313,0.419147,0
2387,0.03,0.062125,0.419147,0
2388,0.01,0.018049,0.419148,0
2389,0.04,0.03027,0.419149,0
2390,0.01,0.007243,0.419149,0
2391,0.14,0.068655,0.419146,0
2392,0.01,0.016807,0.419148,0
2393,0.01,0.012509,0.419149,0
2394,0.09,0.046532,0.419146,0
2395,0.01,0.011802,0.419149,0
2396,0.01,0.016729,0.419148,0
2601,0.03738,0.033714,0.419149,0
2600,0.0338,0.042382,0.419149,0
2602,0.15239,0.135013,0.419149,0
